%% time, position, velocity, current, output, reference
3304.1038,79,3,110,0.234375,100
3304.1042,80,2,107,-1.03125,100
3304.1047,80,2,95,-1.03125,100
3304.1052,80,2,68,0.234375,100
3304.1057,80,2,38,0.234375,100
3304.1062,80,3,3,0.234375,100
3304.1067,80,3,-6,0.234375,100
3304.1072,80,2,12,0.234375,100
3304.1077,80,2,35,0.234375,100
3304.1082,80,2,71,0.234375,100
3304.1086,80,2,92,0.234375,100
3304.1216,81,2,110,0.1875,100
3304.1221,81,1,113,0.1875,100
3304.1226,81,1,119,0.1875,100
3304.1230,81,2,116,0.1875,100
3304.1235,81,2,113,0.1875,100
3304.1243,81,2,110,0.1875,100
3304.1248,81,2,107,0.1875,100
3304.1252,81,2,107,0.1875,100
3304.1257,81,2,107,0.1875,100
3304.1262,81,0,107,0.1875,100
3304.1267,81,0,110,0.1875,100
3304.1272,81,2,110,0.1875,100
3304.1453,83,2,119,0.1875,100
3304.1458,83,2,119,0.1875,100
3304.1462,83,2,119,0.1875,100
3304.1467,83,2,119,0.1875,100
3304.1472,83,0,116,0.1875,100
3304.1477,83,0,113,0.1875,100
3304.1482,83,0,110,0.1875,100
3304.1487,83,0,104,0.1875,100
3304.1492,83,-1,101,0.1875,100
3304.1497,83,-1,101,0.1875,100
3304.1501,83,1,104,0.1875,100
3304.1506,83,1,110,0.1875,100
3304.1682,84,1,107,0.1875,100
3304.1687,84,1,107,0.1875,100
3304.1692,84,0,107,0.1875,100
3304.1697,84,0,107,0.1875,100
3304.1702,84,1,107,0.1875,100
3304.1707,84,1,107,0.1875,100
3304.1711,84,0,107,0.1875,100
3304.1716,84,0,107,0.1875,100
3304.1721,84,-1,107,0.1875,100
3304.1726,84,-1,107,0.1875,100
3304.1731,84,1,110,0.1875,100
3304.1736,84,1,113,0.1875,100
3304.1868,85,1,98,0.140625,100
3304.1873,85,0,95,0.140625,100
3304.1877,85,0,95,0.140625,100
3304.1882,85,1,95,0.140625,100
3304.1887,85,1,95,0.140625,100
3304.1892,85,0,95,0.140625,100
3304.1897,85,0,95,0.140625,100
3304.1902,85,0,95,0.140625,100
3304.1907,85,0,95,0.140625,100
3304.1912,85,2,95,0.140625,100
3304.1917,85,2,95,0.140625,100
3304.1921,85,1,95,0.140625,100
3304.2056,86,2,77,-1.07813,100
3304.2061,86,2,50,0.140625,100
3304.2065,86,2,21,0.140625,100
3304.2073,86,2,-6,0.140625,100
3304.2078,86,2,-9,0.140625,100
3304.2083,86,1,12,0.140625,100
3304.2087,86,1,38,0.140625,100
3304.2092,86,3,68,0.140625,100
3304.2097,86,3,86,0.140625,100
3304.2102,86,-1,92,0.140625,100
3304.2107,86,-1,95,0.140625,100
3304.2112,86,1,95,0.140625,100
3304.2246,86,1,107,0.140625,100
3304.2251,86,-1,104,0.140625,100
3304.2256,86,-1,101,0.140625,100
3304.2261,86,-1,101,0.140625,100
3304.2266,86,-1,98,0.140625,100
3304.2271,85,-1,98,1.45313,100
3304.2275,85,-1,98,1.45313,100
3304.2283,85,-1,98,0.140625,100
3304.2288,85,-1,104,0.140625,100
3304.2292,86,3,110,-1.07813,100
3304.2297,86,3,110,-1.07813,100
3304.2302,86,2,92,0.140625,100
3304.2480,87,1,74,0.140625,100
3304.2485,87,1,56,0.140625,100
3304.2493,87,1,32,0.140625,100
3304.2498,87,1,26,0.140625,100
3304.2502,87,1,35,0.140625,100
3304.2507,87,1,50,0.140625,100
3304.2512,87,1,65,0.140625,100
3304.2517,87,1,77,0.140625,100
3304.2522,87,2,80,0.140625,100
3304.2527,87,2,80,0.140625,100
3304.2532,87,2,86,0.140625,100
3304.2537,87,2,86,0.140625,100
3304.2666,87,0,107,0.140625,100
3304.2671,87,1,104,0.140625,100
3304.2676,87,1,101,0.140625,100
3304.2681,87,1,98,0.140625,100
3304.2686,87,1,95,0.140625,100
3304.2690,87,-1,95,0.140625,100
3304.2698,87,-1,95,0.140625,100
3304.2703,87,1,98,0.140625,100
3304.2708,87,1,101,0.140625,100
3304.2712,87,-1,104,0.140625,100
3304.2717,87,-1,107,0.140625,100
3304.2722,87,0,104,0.140625,100
3304.2861,87,1,104,0.140625,100
3304.2866,87,1,107,0.140625,100
3304.2871,87,2,107,0.140625,100
3304.2876,87,2,107,0.140625,100
3304.2881,87,1,107,0.140625,100
3304.2886,87,1,107,0.140625,100
3304.2891,87,1,104,0.140625,100
3304.2896,87,1,101,0.140625,100
3304.2900,87,2,98,0.140625,100
3304.2908,87,2,95,0.140625,100
3304.2913,87,0,95,0.140625,100
3304.2917,87,0,95,0.140625,100
3304.3057,88,2,101,0.140625,100
3304.3062,88,2,98,0.140625,100
3304.3066,88,2,95,0.140625,100
3304.3071,88,-1,98,0.140625,100
3304.3076,88,-1,101,0.140625,100
3304.3081,88,-1,101,0.140625,100
3304.3086,88,-1,101,0.140625,100
3304.3091,88,2,98,0.140625,100
3304.3096,88,2,98,0.140625,100
3304.3101,88,0,101,0.140625,100
3304.3105,88,0,104,0.140625,100
3304.3110,88,2,107,0.140625,100
3304.3286,89,1,80,-1.125,100
3304.3291,89,1,50,0.09375,100
3304.3296,89,1,12,0.09375,100
3304.3301,89,0,-18,0.09375,100
3304.3306,89,0,-24,0.09375,100
3304.3311,89,2,-3,0.09375,100
3304.3315,89,2,23,0.09375,100
3304.3323,89,-1,50,0.09375,100
3304.3328,89,-1,68,0.09375,100
3304.3333,89,3,77,0.09375,100
3304.3337,89,3,86,0.09375,100
3304.3342,89,1,92,0.09375,100
3304.3525,88,0,113,0.140625,100
3304.3533,88,2,113,0.140625,100
3304.3538,88,2,110,0.140625,100
3304.3542,89,2,107,-1.125,100
3304.3547,89,2,98,-1.125,100
3304.3552,89,2,80,0.09375,100
3304.3557,89,2,56,0.09375,100
3304.3562,89,0,32,0.09375,100
3304.3567,89,0,23,0.09375,100
3304.3572,89,1,32,0.09375,100
3304.3577,89,1,50,0.09375,100
3304.3582,89,1,68,0.09375,100
3304.3711,89,-1,95,0.09375,100
3304.3716,89,-1,92,0.09375,100
3304.3721,89,3,89,0.09375,100
